Ticker,Date,Orig date,Market cap,Volume,Quarter,Supersector,Sector
HPOLB SS,2018-04-24,2018-04-24,3459.4517,6.076844741789987,2018:Q1,Chemicals,Chemicals
HSBA LN,2018-05-04,2018-05-04,194443.0462,186.11305788135235,2018:Q1,Banks,Banks
HUFVA SS,2018-05-03,2018-05-03,3369.6755,6.720098066110881,2018:Q1,Real Estate,Real Estate Investment & Services
HUH1V FH,2018-04-25,2018-04-25,4522.1796,9.677000287931602,2018:Q1,Industrial Goods & Services,General Industrials
HUSQB SS,2018-04-24,2018-04-24,5507.3942,13.786575681955991,2018:Q1,Personal & Household Goods,Household Goods & Home Construction
IAG LN,2018-05-04,2018-05-04,18819.5761,38.569527567829,2018:Q1,Travel & Leisure,Travel & Leisure
IBE SM,2018-04-25,2018-04-24,49651.6458,143.84216052263375,2018:Q1,Utilities,Electricity
ICA SS,2018-04-27,2018-04-27,6523.5797,13.037508203744345,2018:Q1,Retail,Food & Drug Retailers
IDIA SW,2018-04-19,2018-04-19,2873.1933,5.846825503384237,2018:Q1,Health Care,Pharmaceuticals & Biotechnology
IDR SM,2018-05-14,2018-05-14,2411.799,7.087146561334705,2018:Q1,Technology,Software & Computer Services
IF IM,2018-05-10,2018-05-10,2070.2492,7.0242555933753055,2018:Q1,Financial Services,Financial Services
IFCN SW,2018-04-20,2018-04-20,1547.4829,3.1023322891084577,2018:Q1,Industrial Goods & Services,Industrial Engineering
IFX GR,2018-05-03,2018-05-03,30558.1178,150.67016916601742,2018:Q2,Technology,Technology Hardware & Equipment
IG IM,2018-05-08,2018-05-08,4944.6853,13.50515297367668,2018:Q1,Utilities,"Gas, Water & Multiutilities"
IGY GR,2018-05-14,2018-05-14,24131.6159,30.83126414123527,2018:Q1,Utilities,"Gas, Water & Multiutilities"
IIA AV,2018-05-30,2018-05-29,2691.804,4.566181207328038,2018:Q1,Real Estate,Real Estate Investment & Services
IMA IM,2018-05-15,2018-05-15,3913.2169,6.606522070210652,2018:Q1,Industrial Goods & Services,Industrial Engineering
IMCD NA,2018-05-09,2018-05-09,3407.3246,4.312311729768545,2018:Q1,Chemicals,Chemicals
INDT SS,2018-04-26,2018-04-26,3097.3285,3.6723488076098536,2018:Q1,Industrial Goods & Services,Electronic & Electrical Equipment
INDUA SS,2018-04-09,2018-04-09,10085.9544,4.2513066211395145,2018:Q1,Financial Services,Financial Services
INDUC SS,2018-04-09,2018-04-09,10085.9544,10.833421367970391,2018:Q1,Financial Services,Financial Services
INDV LN,2018-05-01,2018-05-01,4569.9531,11.196869159929696,2018:Q1,Health Care,Pharmaceuticals & Biotechnology
INGA NA,2018-05-09,2018-05-09,62252.8219,219.52734712173236,2018:Q1,Banks,Banks
INTRUM SS,2018-04-27,2018-04-27,3672.2735,11.999889754939693,2018:Q1,Financial Services,Financial Services
INVEA SS,2018-04-20,2018-04-20,34522.1414,8.271914887652384,2018:Q1,Financial Services,Financial Services
INVEB SS,2018-04-20,2018-04-20,34522.1414,51.90715177530974,2018:Q1,Financial Services,Financial Services
IP IM,2018-05-10,2018-05-10,3711.617,7.100371778134038,2018:Q1,Industrial Goods & Services,Industrial Engineering
IRE IM,2018-05-11,2018-05-11,3796.9633,4.819650861826052,2018:Q1,Utilities,"Gas, Water & Multiutilities"
ISAT LN,2018-05-02,2018-05-02,2439.8485,11.15649900615286,2018:Q1,Telecommunications,Mobile Telecommunications
ISP IM,2018-05-08,2018-05-08,62882.6524,272.957662209062,2018:Q1,Banks,Banks
ISR GR,2018-02-28,2018-02-28,1064.4621,4.019482033430991,2018:Q1,Technology,Software & Computer Services
ITX SM,2018-06-13,2018-06-13,110024.8405,214.6267977083472,2019:Q1,Retail,General Retailers
JEN GR,2018-05-09,2018-05-09,2449.5939,5.5296867608865465,2018:Q1,Industrial Goods & Services,Electronic & Electrical Equipment
JM SS,2018-04-27,2018-04-27,1394.9559,16.5193853622171,2018:Q1,Real Estate,Real Estate Investment & Services
JMT PL,2018-04-26,2018-04-26,10961.658,14.962279459043486,2018:Q1,Retail,Food & Drug Retailers
JYSK DC,2018-05-09,2018-05-09,5094.8025,11.950013374883152,2018:Q1,Banks,Banks
KBC BB,2018-05-17,2018-05-17,34976.2504,47.274149024408125,2018:Q1,Banks,Banks
KCO GR,2018-04-25,2018-04-25,1339.43,6.29293077959305,2018:Q1,Basic Resources,Industrial Metals & Mining
KCR FH,2018-04-26,2018-04-26,3200.2315,10.561943234666844,2018:Q1,Industrial Goods & Services,Industrial Engineering
KESKOB FH,2018-04-25,2018-04-25,5304.4986,12.674412338259346,2018:Q1,Retail,Food & Drug Retailers
KGX GR,2018-04-26,2018-04-26,10467.6228,24.555052557829026,2018:Q1,Industrial Goods & Services,Industrial Engineering
KINVB SS,2018-04-26,2018-04-26,10044.6522,22.856074147102063,2018:Q1,Financial Services,Financial Services
KN FP,2018-05-18,2018-05-17,25288.7599,35.118751666993724,2018:Q1,Banks,Banks
KNEBV FH,2018-04-25,2018-04-25,26189.3974,30.762845205508686,2018:Q1,Industrial Goods & Services,Industrial Engineering
KNIN SW,2018-04-24,2018-04-24,19198.5279,34.273565787904055,2018:Q1,Industrial Goods & Services,Industrial Transportation
KPN NA,2018-04-26,2018-04-26,13245.4634,43.41682194051647,2018:Q1,Telecommunications,Fixed Line Telecommunications
KRN GR,2018-04-26,2018-04-26,4037.8486,4.362667043298792,2018:Q1,Industrial Goods & Services,Industrial Engineering
LDO IM,2018-05-08,2018-05-08,6629.4054,46.98118135884685,2018:Q1,Industrial Goods & Services,Aerospace & Defense
LEG GR,2018-05-08,2018-05-08,7069.8632,17.297317238896863,2018:Q1,Real Estate,Real Estate Investment & Services
LEO GR,2018-05-16,2018-05-16,2078.5592,10.63038786989109,2018:Q1,Industrial Goods & Services,Electronic & Electrical Equipment
LHA GR,2018-04-26,2018-04-26,13874.803,108.24359695657583,2018:Q1,Travel & Leisure,Travel & Leisure
LHN SW,2018-03-02,2018-03-02,32907.6714,131.42534833675236,2017:A,Construction & Materials,Construction & Materials
LIGHT NA,2018-04-26,2018-04-26,4430.3699,20.94229298607661,2018:Q1,Industrial Goods & Services,Electronic & Electrical Equipment
LLOY LN,2018-04-25,2018-04-25,65231.9426,126.02748065564818,2018:Q1,Banks,Banks
LNA GR,2018-04-25,2018-04-25,40419.1129,11.449368602346702,2018:Q1,Chemicals,Chemicals
LNZ AV,2018-05-08,2018-05-08,2966.4687,5.305995682586805,2018:Q1,Chemicals,Chemicals
LOG SM,2018-05-09,2018-05-09,3005.8649,3.9060740674675505,2018:S1,Industrial Goods & Services,Industrial Transportation
LOGN SW,2018-05-03,2018-05-03,6852.7876,30.0952463276658,2018:A,Technology,Technology Hardware & Equipment
LOOMB SS,2018-05-03,2018-05-03,2789.3136,5.911122606757884,2018:Q1,Industrial Goods & Services,Support Services
LR FP,2018-05-03,2018-05-03,20600.7974,44.49655424696608,2018:Q1,Industrial Goods & Services,Electronic & Electrical Equipment
LRE LN,2018-05-03,2018-05-03,1651.7141,4.5313058506137525,2018:Q1,Insurance,Nonlife Insurance
LSG NO,2018-05-08,2018-05-08,4560.6876,10.8069976415718,2018:Q1,Food & Beverage,Food Producers
LUN DC,2018-05-08,2018-05-08,12798.0072,18.8716868960404,2018:Q1,Health Care,Pharmaceuticals & Biotechnology
LUNDB SS,2018-05-22,2018-05-22,6794.7403,4.717181704182204,2018:Q1,Real Estate,Real Estate Investment & Services
LUPE SS,2018-05-02,2018-05-02,9657.058,18.57397174251727,2018:Q1,Oil & Gas,Oil & Gas Producers
LXS GR,2018-05-04,2018-05-04,7202.1791,25.735791646426886,2018:Q1,Chemicals,Chemicals
MAERSKA DC,2018-05-17,2018-05-17,29747.8155,11.212182666299956,2018:Q1,Industrial Goods & Services,Industrial Transportation
MAERSKB DC,2018-05-17,2018-05-17,29747.8155,45.66111657746511,2018:Q1,Industrial Goods & Services,Industrial Transportation
MAP SM,2018-04-27,2018-04-27,10670.52,11.079497737675267,2018:Q1,Insurance,Nonlife Insurance
MARL IR,2018-04-24,2018-04-23,2841.1754,3.458465581666217,2018:Q1,Industrial Goods & Services,Industrial Engineering
MAS SM,2018-05-14,2018-05-14,2857.6551,5.433505256038378,2018:Q1,Technology,Software & Computer Services
MB IM,2018-05-11,2018-05-11,10542.704,39.11329784520408,2018:Q3,Banks,Banks
MEL SM,2018-05-09,2018-05-08,3383.7566,9.472717920138093,2018:Q1,Travel & Leisure,Travel & Leisure
MELE BB,2018-04-20,2018-04-20,4125.914,3.661725661219579,2018:Q1,Technology,Technology Hardware & Equipment
METSB FH,2018-05-03,2018-05-03,3778.8044,8.237715090660231,2018:Q1,Basic Resources,Forestry & Paper
METSO FH,2018-04-25,2018-04-25,5294.4612,20.931499482271512,2018:Q1,Industrial Goods & Services,Industrial Engineering
MONY LN,2018-02-22,2018-02-22,2122.8039,7.692319261221893,2017:A,Media,Media
MOR GR,2018-05-03,2018-05-02,3395.3691,9.943661044249168,2018:Q1,Health Care,Pharmaceuticals & Biotechnology
MOWI NO,2018-05-09,2018-05-09,10658.99,44.68468989161474,2018:Q1,Food & Beverage,Food Producers
MRK GR,2018-05-15,2018-05-15,41066.2314,51.089107529260055,2018:Q1,Health Care,Pharmaceuticals & Biotechnology
MS IM,2018-05-16,2018-05-15,4645.0503,22.411807277959994,2018:Q1,Media,Media
MT IM,2018-05-03,2018-05-03,1636.5686,5.058522561646122,2018:Q1,Oil & Gas,"Oil Equipment, Services & Distribution"
MT NA,2018-05-11,2018-05-11,36934.7131,156.40132028627224,2018:Q1,Basic Resources,Industrial Metals & Mining
MTGB SS,2018-04-23,2018-04-23,2862.1661,7.037613504661811,2018:Q1,Media,Media
MTRO LN,2018-04-25,2018-04-25,4022.3597,8.94331831266482,2018:Q1,Banks,Banks
MTX GR,2018-05-03,2018-05-03,9288.3024,20.267270381686455,2018:Q1,Industrial Goods & Services,Aerospace & Defense
MUV2 GR,2018-05-08,2018-05-08,33744.9424,164.0960212312442,2018:Q1,Insurance,Nonlife Insurance
NAS NO,2018-04-26,2018-04-26,1712.2699,29.281344134333683,2018:Q1,Travel & Leisure,Travel & Leisure
NCCB SS,2018-04-25,2018-04-25,2130.8017,7.720953894543705,2018:Q1,Construction & Materials,Construction & Materials
NDA GR,2018-05-15,2018-05-15,3953.9794,19.03152977503733,2018:Q2,Basic Resources,Industrial Metals & Mining
NDX1 GR,2018-05-15,2018-05-15,1107.2937,6.103525298370038,2018:Q1,Oil & Gas,Alternative Energy
NEM GR,2018-04-27,2018-04-27,4700.0369,7.780725203994259,2018:Q1,Technology,Software & Computer Services
NESTE FH,2018-04-26,2018-04-26,19556.5604,27.30379763942651,2018:Q1,Oil & Gas,Oil & Gas Producers
NETB SS,2018-04-24,2018-04-24,1377.5154,6.3774626394216085,2018:Q1,Travel & Leisure,Travel & Leisure
NEX FP,2018-05-03,2018-05-03,2088.9239,12.85265527323414,2018:Q1,Industrial Goods & Services,Electronic & Electrical Equipment
NHY NO,2018-04-25,2018-04-25,13292.0551,53.46357383323248,2018:Q1,Basic Resources,Industrial Metals & Mining
NIBEB SS,2018-05-16,2018-05-16,5364.5936,6.6316878689235725,2018:Q1,Construction & Materials,Construction & Materials
NK FP,2018-04-27,2018-04-27,7754.588,9.00064733093363,2018:Q1,Basic Resources,Mining
NN NA,2018-05-17,2018-05-17,15225.8609,38.98696685678688,2018:Q1,Insurance,Life Insurance
NOEJ GR,2018-05-09,2018-05-09,2515.6735,5.899087950083998,2018:Q1,Industrial Goods & Services,Industrial Engineering
NOFI NO,2018-05-04,2018-05-04,2105.0602,5.729451520178192,2018:Q1,Banks,Banks
NOKIA FH,2018-04-26,2018-04-26,33467.7771,105.5919787900528,2018:Q1,Technology,Technology Hardware & Equipment
NOVN SW,2018-04-19,2018-04-19,208269.5857,365.5660973665034,2018:Q1,Health Care,Pharmaceuticals & Biotechnology
NOVOB DC,2018-05-02,2018-05-02,120835.0737,128.4146470791547,2018:Q1,Health Care,Pharmaceuticals & Biotechnology
NRE1V FH,2018-05-09,2018-05-09,5137.764,22.916925400220336,2018:Q1,Automobiles & Parts,Automobiles & Parts
NTGY SM,2018-04-26,2018-04-26,25348.6758,24.8188155129863,2018:Q1,Utilities,"Gas, Water & Multiutilities"
NZYMB DC,2018-04-25,2018-04-25,14456.7624,36.91801826328471,2018:Q1,Health Care,Pharmaceuticals & Biotechnology
O2D GR,2018-04-25,2018-04-25,13950.6823,13.482916025387643,2018:Q1,Telecommunications,Mobile Telecommunications
OCI NA,2018-05-11,2018-05-11,5520.0746,10.336306289964096,2018:Q1,Chemicals,Chemicals
OMV AV,2018-05-03,2018-05-03,20393.5497,21.339822481976842,2018:Q1,Oil & Gas,Oil & Gas Producers
ORA FP,2018-04-26,2018-04-26,48464.4091,102.38085173025614,2018:Q1,Telecommunications,Fixed Line Telecommunications
ORI SS,2018-05-04,2018-05-04,2153.9407,5.4013575596826735,2018:Q1,Personal & Household Goods,Personal Goods
ORK NO,2018-04-25,2018-04-25,9604.0584,20.004668635524716,2018:Q1,Food & Beverage,Food Producers
ORNBV FH,2018-04-24,2018-04-24,4246.3997,15.04319715578357,2018:Q1,Health Care,Pharmaceuticals & Biotechnology
ORSTED DC,2018-04-26,2018-04-26,28131.7004,30.367942790122562,2018:Q1,Utilities,"Gas, Water & Multiutilities"
OSR GR,2018-05-03,2018-05-03,6563.7364,42.60540744139542,2018:Q2,Industrial Goods & Services,Electronic & Electrical Equipment
OTE1V FH,2018-04-25,2018-04-25,1454.3844,7.249613957391367,2018:Q1,Industrial Goods & Services,Industrial Engineering
OUT1V FH,2018-04-26,2018-04-26,2670.898,24.836466729304842,2018:Q1,Basic Resources,Industrial Metals & Mining
PARG SW,2018-05-03,2018-05-03,7942.0171,11.0125741269912,2018:Q1,Financial Services,Financial Services
PBB GR,2018-05-14,2018-05-14,2180.5849,5.842182789390754,2018:Q1,Banks,Banks
PEABB SS,2018-05-07,2018-05-07,2639.5532,4.552549493612985,2018:Q1,Construction & Materials,Construction & Materials
PFV GR,2018-05-03,2018-05-03,1662.0236,5.937124222935674,2018:Q1,Industrial Goods & Services,Industrial Engineering
PHIA NA,2018-04-23,2018-04-23,39948.6921,109.87145789600687,2018:Q1,Health Care,Health Care Equipment & Services
PIRC IM,2018-05-15,2018-05-14,8555.6544,23.668042140957418,2018:Q1,Automobiles & Parts,Automobiles & Parts
PNDORA DC,2018-05-15,2018-05-15,9832.4685,62.75574577902056,2018:Q1,Personal & Household Goods,Personal Goods
PNL NA,2018-05-08,2018-05-08,1729.5283,14.963288661513927,2018:Q1,Industrial Goods & Services,Industrial Transportation
PROX BB,2018-05-04,2018-05-04,9947.7349,20.14836155377907,2018:Q1,Telecommunications,Fixed Line Telecommunications
PRY IM,2018-05-11,2018-05-10,7119.5248,30.5120533928877,2018:Q1,Industrial Goods & Services,Electronic & Electrical Equipment
PSM GR,2018-05-09,2018-05-09,7822.5929,31.851670619404548,2018:Q1,Media,Media
PSPN SW,2018-05-08,2018-05-08,4295.5353,8.012154313838641,2018:Q1,Real Estate,Real Estate Investment & Services
PST IM,2018-05-10,2018-05-10,12626.1231,29.90230738318721,2018:Q1,Insurance,Life Insurance
PUM GR,2018-04-24,2018-04-24,7615.7582,11.238885914552792,2018:Q1,Personal & Household Goods,Personal Goods
PWTN SW,2018-04-19,2018-04-19,3047.6313,8.042351101278951,2018:Q1,Industrial Goods & Services,Industrial Transportation
RAA GR,2018-05-03,2018-05-03,7230.9039,3.9260217885821116,2018:Q1,Industrial Goods & Services,Industrial Engineering
RAND NA,2018-04-24,2018-04-24,11954.6927,41.5389723142667,2018:Q1,Industrial Goods & Services,Support Services
RBI AV,2018-05-15,2018-05-15,11748.6246,20.820690959352635,2018:Q1,Banks,Banks
RBREW DC,2018-04-24,2018-04-24,3595.839,7.243499715299755,2018:Q1,Food & Beverage,Beverages
RBS LN,2018-04-27,2018-04-27,44466.996,43.02339098148241,2018:Q1,Banks,Banks
RDSA LN,2018-04-26,2018-04-26,294291.9813,159.44395063981625,2018:Q1,Oil & Gas,Oil & Gas Producers
RDSB LN,2018-04-26,2018-04-26,294291.9813,141.22617123408074,2018:Q1,Oil & Gas,Oil & Gas Producers
REC IM,2018-05-08,2018-05-08,7602.2866,24.274370637537977,2018:Q1,Health Care,Pharmaceuticals & Biotechnology
REE SM,2018-04-25,2018-04-25,10875.2521,33.16403238680904,2018:Q1,Utilities,Electricity
REP SM,2018-05-04,2018-05-04,29819.9146,131.9428457685628,2018:Q1,Oil & Gas,Oil & Gas Producers
RHM GR,2018-05-04,2018-05-04,5990.0022,19.371525999580733,2018:Q1,Industrial Goods & Services,Aerospace & Defense
RIB GR,2018-04-30,2018-04-30,1363.1179,34.18766884770874,2018:Q1,Technology,Software & Computer Services
RKET GR,2018-05-29,2018-05-29,4135.1968,11.863528330233288,2018:Q1,Financial Services,Financial Services
ROCKB DC,2018-05-18,2018-05-18,6947.5513,6.734071017864039,2018:Q1,Construction & Materials,Construction & Materials
RRS LN,2018-05-10,2018-05-10,7227.1066,30.712164933312618,2018:Q1,Basic Resources,Mining
RRTL GR,2018-05-17,2018-05-17,11913.7813,11.704360093838629,2018:Q1,Media,Media
RWE GR,2018-05-15,2018-05-15,14512.0608,111.14305950922937,2018:Q1,Utilities,"Gas, Water & Multiutilities"
RXL FP,2018-04-27,2018-04-27,4706.124,14.180612138390243,2018:Q1,Industrial Goods & Services,Electronic & Electrical Equipment
RYA ID,2018-05-21,2018-05-21,22222.0482,28.488215045795027,2018:A,Travel & Leisure,Travel & Leisure
SAABB SS,2018-04-26,2018-04-26,4612.7499,9.572403289178233,2018:Q1,Industrial Goods & Services,Aerospace & Defense
SAB SM,2018-04-26,2018-04-26,11118.4979,73.67723915788585,2018:Q1,Banks,Banks
SALM NO,2018-05-15,2018-05-15,5321.4184,18.515007851260343,2018:Q1,Food & Beverage,Food Producers
SAMPO FH,2018-05-09,2018-05-09,28968.2632,48.54653276792243,2018:Q1,Insurance,Nonlife Insurance
SAN FP,2018-04-27,2018-04-27,99295.3628,202.0544897972821,2018:Q1,Health Care,Pharmaceuticals & Biotechnology
SAN SM,2018-04-24,2018-04-24,106523.9684,516.7962009384785,2018:Q1,Banks,Banks
SAND SS,2018-04-24,2018-04-24,23150.4532,60.53877301810574,2018:Q1,Industrial Goods & Services,Industrial Engineering
SANT GR,2018-05-04,2018-05-04,1654.5357,10.7073086991971,2018:Q1,Retail,General Retailers
SAP GR,2018-04-24,2018-04-24,133884.3894,321.3276516910054,2018:Q1,Technology,Software & Computer Services
SAS SS,2018-05-30,2018-05-30,858.375,3.7743846659243756,2018:Q2,Travel & Leisure,Travel & Leisure
SAX GR,2018-05-15,2018-05-15,4046.8487,5.843554776747649,2018:Q1,Media,Media
SBO AV,2018-05-23,2018-05-23,2039.2592,3.9143042799016663,2018:Q1,Oil & Gas,"Oil Equipment, Services & Distribution"
SCAB SS,2018-04-26,2018-04-26,7813.975,30.206878933708456,2018:Q1,Basic Resources,Forestry & Paper
SCHA NO,2018-05-03,2018-05-03,6584.8526,6.041030977233997,2018:Q1,Media,Media
SCHN SW,2018-04-26,2018-04-26,21692.9038,6.881500048388603,2018:Q1,Industrial Goods & Services,Industrial Engineering
SCHP SW,2018-04-26,2018-04-26,21692.9038,35.39090783169955,2018:Q1,Industrial Goods & Services,Industrial Engineering
SCMN SW,2018-05-02,2018-05-02,23892.2188,87.21148652301221,2018:Q1,Telecommunications,Fixed Line Telecommunications
SCR FP,2018-04-26,2018-04-26,8327.1477,19.60625329934751,2018:Q1,Insurance,Nonlife Insurance
SCYR SM,2018-05-10,2018-05-10,1619.1753,5.657800603914862,2018:Q1,Construction & Materials,Construction & Materials
SDF GR,2018-05-14,2018-05-14,5799.2822,26.65429358383428,2018:Q1,Chemicals,Chemicals
SEBA SS,2018-04-30,2018-04-30,20698.9869,68.73692504276372,2018:Q1,Banks,Banks
SECUB SS,2018-05-02,2018-05-02,5973.952,21.618751340513302,2018:Q1,Industrial Goods & Services,Support Services
SEV FP,2018-05-17,2018-05-17,8926.9204,24.672419318832745,2018:Q1,Utilities,"Gas, Water & Multiutilities"
SFER IM,2018-05-07,2018-05-07,4948.8183,15.820225568720979,2018:Q1,Personal & Household Goods,Personal Goods
SGL GR,2018-05-08,2018-05-08,1584.2243,3.6829091054135565,2018:Q1,Industrial Goods & Services,Industrial Engineering
SGRE SM,2018-05-04,2018-05-04,11143.0987,31.804572676187952,2018:S1,Oil & Gas,Alternative Energy
SHBA SS,2018-04-25,2018-04-25,21801.2473,54.753122121443134,2018:Q1,Banks,Banks
SHL GR,2018-05-03,2018-05-03,39584.376,86.6819564321479,2018:Q2,Health Care,Health Care Equipment & Services
SHP LN,2018-04-26,2018-04-26,48700.2348,228.04649140541355,2018:Q1,Health Care,Pharmaceuticals & Biotechnology
SIE GR,2018-05-09,2018-05-09,115519.862,304.9744868927054,2018:Q2,Industrial Goods & Services,General Industrials
SIKA SW,2018-02-23,2018-02-23,20879.6907,55.00714598722013,2017:A,Construction & Materials,Construction & Materials
SIM DC,2018-05-18,2018-05-18,3165.5243,8.841655294213924,2018:Q1,Technology,Software & Computer Services
SIS IM,2018-03-15,2018-03-14,4235.0146,4.992234814493902,2017:A,Industrial Goods & Services,Industrial Transportation
SIX2 GR,2018-05-29,2018-05-29,5190.1571,5.473230213162118,2018:Q1,Retail,General Retailers
SKAB SS,2018-05-09,2018-05-09,8032.0685,30.95454347927786,2018:Q1,Construction & Materials,Construction & Materials
SKFB SS,2018-04-26,2018-04-26,9336.2788,45.00318428882225,2018:Q1,Industrial Goods & Services,Industrial Engineering
SOBI SS,2018-04-26,2018-04-26,5611.8043,13.096529234084185,2018:Q1,Health Care,Pharmaceuticals & Biotechnology
SOLB BB,2018-05-03,2018-05-03,14088.6359,37.839667683532895,2018:Q1,Chemicals,Chemicals
SON PL,2018-05-18,2018-05-17,2708.067,3.3729792996593626,2018:Q1,Retail,Food & Drug Retailers
